src	tran	score
remarcaba	remarked	0.836111111111111
prohibió	banned	0.0
xv	xv	1.0
ritmos	rhythms	0.7714285714285715
citó	quoted	0.4444444444444444
implementen	implement	0.9636363636363636
atractiva	attractive	0.8503703703703704
representación	representation	0.9714285714285714
cacao	cocoa	0.8049999999999999
romanos	Romans	0.9714285714285714
localidad	location	0.836111111111111
postulara	apply	0.5407407407407407
duerinck	duerinck	1.0
aceptó	I agree	0.4365079365079365
llegas	you arrive	0.4222222222222223
parasitología	parasitology	0.9525641025641025
echábamos	we threw	0.4907407407407407
frenó	Brake	0.46666666666666656
luiz	luiz	1.0
retrasaría	would delay	0.396969696969697
caraqueña	Caracas	0.853968253968254
sullivan	sullivan	1.0
coordinar	to coordinate	0.7930911680911681
creative	creative	1.0
pernocta	overnight	0.6481481481481481
exesclavos	ex-slaves	0.8607407407407408
chipre	Cyprus	0.6666666666666666
solicitantes	applicants	0.7134920634920635
excel	excel	1.0
llamarlos	call them	0.4444444444444444
ayudaban	they helped	0.4053030303030303
serias	serious	0.9095238095238095
bolivia	bolivia	1.0
ohio	Ohio	1.0
universitaria	university	0.9184615384615384
arabia	arabia	1.0
exigió	demanded	0.4305555555555556
demostraron	they showed	0.404040404040404
incidía	incised	0.8857142857142858
asocia	associate	0.9111111111111111
remplazarlas	replace them	0.6111111111111112
fortificar	fortify	0.8914285714285715
desnutridos	malnourished	0.597041847041847
sanas	healthy	0.4476190476190476
atacando	attacking	0.7814814814814814
tranquilas	calm down	0.4037037037037037
acera	sidewalk	0.5499999999999999
exportación	export	0.9090909090909091
villanos	villains	0.95
jerry	jerry	1.0
atractivos	attractive	0.8266666666666667
celebran	celebrate	0.9305555555555555
fotografié	I photographed	0.7333333333333334
receptores	receivers	0.8669841269841271
animando	cheering up	0.4772727272727273
transmitida	transmitted	0.9272727272727274
muros	walls	0.46666666666666656
ufsc	ufsc	1.0
faciales	facial	0.95
palmirana	palmirana	1.0
justificó	justified	0.9111111111111111
cifran	encrypt	0.5396825396825397
signo	sign	0.96
cronología	chronology	0.88
despistado	clueless	0.5583333333333333
finance	finance	1.0
finlandia	Finland	0.9555555555555556
cdc	cdc	1.0
flotantes	floating	0.825
estornudan	sneeze	0.48888888888888893
us100	us100	1.0
destruirla	destroy it	0.8400000000000001
latinoamericano	Latin American	0.959047619047619
renacimiento	Renaissance	0.8287878787878789
perseguir	Chase	0.374074074074074
chilenas	Chilean	0.9464285714285714
administrar	manage	0.4797979797979799
buttó	butt	0.96
racista	racist	0.9714285714285714
buckinghamshire	buckinghamshire	1.0
agroindustriales	agroindustrial	0.975
positivas	positive	0.9305555555555555
discrepar	disagree	0.8087962962962962
relevancia	relevance	0.9377777777777778
flojo	loose	0.6
emplea	employs	0.8476190476190476
canadá	Canada	1.0
mínimas	minimum	0.8857142857142858
paltrow	paltrow	1.0
cómplice	accomplice	0.8083333333333332
baigalimaa	baigalimaa	1.0
oro	gold	0.5277777777777778
medianas	medium	0.8333333333333334
quintiles	quintiles	1.0
ganado	won	0.5
darles	give them	0.4259259259259258
inóculos	inocula	0.9214285714285715
debo	I must	0.0
reproducirse	breed	0.6166666666666667
moralidad	morality	0.8833333333333333
door	door	1.0
uniforme	uniform	0.975
escenarios	scenarios	0.9296296296296296
vinieran	they came	0.4907407407407407
iulius	iulius	1.0
perfumes	perfumes	1.0
droga	drug	0.8266666666666667
indefinidamente	indefinitely	0.88
campesinos	farmers	0.6571428571428571
curioso	curious	0.9428571428571428
sabido	known	0.0
suprimir	suppress	0.6666666666666666
raúl	raul	1.0
psiquiátricos	psychiatric	0.6975524475524475
armadas	armed	0.8533333333333333
empeño	endeavor	0.6388888888888888
probamos	we test	0.42261904761904767
estadísticamente	statistically	0.714565527065527
reconocieron	they recognized	0.5404761904761904
chinburen	chinburen	1.0
hicieran	did	0.48611111111111116
hámsters	hamsters	1.0
incor	incor	1.0
usos	applications	0.0
suministrado	supplied	0.611111111111111
pasaje	passage	0.8944444444444445
dados	dices	0.6
vine	came	0.5
óperas	operas	1.0
numeroso	numerous	0.95
elenco	cast	0.0
obrador	workshop	0.6011904761904762
london	london	1.0
adam	Adam	1.0
rafael	Rafael	1.0
sitió	site	0.8483333333333334
cuartel	barracks	0.5119047619047619
montó	amount	0.8222222222222223
actors	actors	1.0
alex	alex	1.0
próximos	next	0.45833333333333326
varada	grounding	0.5185185185185185
irrazonable	unreasonable	0.7146464646464646
locaciones	locations	0.9377777777777778
impositivos	tax	0.0
departamentos	departments	0.9692307692307692
ratones	mice	0.4642857142857142
excretado	excreted	0.9305555555555555
dependientes	dependents	0.9666666666666667
caravanas	caravans	0.9777777777777777
sustancias	substances	0.8933333333333333
exactos	exact	0.9428571428571428
arun	arun	1.0
pontificia	pontifical	0.96
trasladarnos	move	0.0
averted	averted	1.0
cerrando	closing	0.5119047619047619
mcgill	mcgill	1.0
federación	federation	0.96
extrabajadores	former workers	0.5079365079365079
s	s	1.0
hacerla	make it	0.5238095238095238
reflexión	reflection	0.9377777777777778
tanzania	Tanzania	1.0
actitudes	attitudes	0.8958333333333333
inclinados	inclined	0.915
atravesamos	we go through	0.39005439005439
bureau	bureau	1.0
omegna	omegna	1.0
facturas	invoices	0.5
natalia	Natalie	0.9428571428571428
criticando	criticizing	0.8672727272727273
hembras	females	0.7142857142857143
ciudadano	citizen	0.5873015873015873
libertadora	liberator	0.9414141414141414
recolecciones	pickups	0.4065934065934067
relativamente	relatively	0.8830769230769232
pietri	pietri	1.0
rememoran	remember	0.8833333333333333
patricia	patricia	1.0
aborda	tackles	0.4365079365079365
ultimátum	ultimatum	1.0
tarazona	tarazona	1.0
rebelión	rebellion	0.9777777777777777
acota	dimension	0.0
infectar	infect	0.95
tren	train	0.8266666666666667
conexión	Connection	0.8341666666666666
nacer	be born	0.5619047619047619
crioconservación	cryopreservation	0.8090909090909091
agencias	agencies	0.95
periférica	peripheral	0.88
comparto	share	0.5499999999999999
anatónicamente	anatomically	0.834126984126984
curtis	curtis	1.0
documentos	documents	0.98
defenderse	fend	0.7166666666666667
avanzada	advanced	0.775
persistente	persistent	0.9818181818181818
diseño	design	0.8400000000000001
djaffar	djaffar	1.0
brebajes	concoctions	0.4053030303030303
examinada	examined	0.9305555555555555
seda	silk	0.5
domiciliario	domiciliary	0.9484848484848484
alisios	trade winds	0.5670995670995671
aprovechara	take advantage	0.5372294372294372
asociaciones	associations	0.9111111111111112
desinteresado	disinterested	0.7986013986013987
editora	editor	0.9714285714285714
usb	usb	1.0
santo	holy	0.0
tirado	pulled	0.4444444444444444
parecemos	we seem	0.5873015873015873
cuba	Cuba	1.0
cirugías	surgeries	0.6601851851851852
aventuras	adventures	0.9066666666666667
culpar	to blame	0.5277777777777778
contado	counted	0.8476190476190477
restaurantes	restaurants	0.9833333333333333
especializarse	specialize	0.7380952380952381
gallegos	Galician	0.5833333333333334
priva	deprives	0.7666666666666666
impactada	shocked	0.5026455026455027
latinoamérica	latin america	0.9692307692307692
repartir	distribute	0.4472222222222222
arapiun	arapiun	1.0
trabajaban	they worked	0.396969696969697
videojuego	videogame	0.8669841269841271
celebraciones	celebrations	0.9525641025641025
tira	strip	0.6333333333333333
derivado	derivative	0.87
estreptocócicas	streptococcal	0.8521367521367522
evalúen	evaluate	0.9214285714285715
alcanzado	reached	0.5873015873015873
saneamiento	sanitation	0.8313636363636364
roya	rust	0.5
nokia	nokia	1.0
exportador	exporter	0.915
conduce	she drives	0.3285714285714285
celular	cellular	0.9375
sussman	sussman	1.0
contraer	contract	0.9
psicológicamente	psychologically	0.6638888888888889
pancartas	banners	0.671957671957672
referirse	refer	0.9111111111111111
malaver	malaver	1.0
advani	advani	1.0
aplicaron	applied	0.671957671957672
valoradas	valued	0.7925925925925926
prb	prb	1.0
banksy	banksy	1.0
johns	johns	1.0
orlandito	orlandito	1.0
pablo	Paul	0.8266666666666667
confino	I confine	0.8412698412698413
excesos	excesses	0.9214285714285715
expandirse	expand	0.92
ferias	fairs	0.765
alimentalasolidaridad	feed solidarity	0.5476190476190476
corregimiento	township	0.46794871794871784
funcionaría	it would work	0.47377622377622375
delitos	crimes	0.5396825396825397
homo	homo	1.0
evita	avoid	0.6
secuelas	aftermath	0.4907407407407407
magnate	Magnate	1.0
club	club	1.0
hermosos	beautiful	0.412037037037037
pudieran	they could	0.40833333333333344
pidan	ask	0.0
cuidadosos	careful	0.465079365079365
mentalidad	mentality	0.8955555555555555
modelos	Models	0.9714285714285714
ilegales	illegal	0.8063492063492064
paraje	place	0.7300000000000001
quedándose	staying	0.49523809523809526
national	national	1.0
journal	journal	1.0
abusiva	abusive	0.9428571428571428
abocado	docile	0.5396825396825397
fisiológica	physiological	0.7997927997927997
pagados	paid	0.7809523809523811
humanas	human	0.9428571428571428
monetariamente	monetarily	0.8742857142857143
tívoli	tivoli	1.0
protagonizada	starring	0.6260683760683761
esclavos	slaves	0.8194444444444445
venezolanos	Venezuelans	0.9272727272727274
yale	yale	1.0
dividirlos	divide them	0.6515151515151515
negligencia	negligence	0.9436363636363637
up	up	1.0
achuar	achuar	1.0
mantenía	kept	0.41666666666666674
khan	khan	1.0
funciones	functions	0.9555555555555556
afrenta	affront	0.8476190476190477
méxico	Mexico	1.0
perspectivas	prospects	0.7916666666666666
necesitabas	you needed	0.5242424242424243
histocompatibilidad	histocompatibility	0.9461988304093567
centavos	pennies	0.6011904761904762
filántropo	philanthropist	0.7904761904761904
competición	competition	0.9636363636363636
yuen	yuen	1.0
transferido	transferred	0.9272727272727274
conquistando	conquering	0.8566666666666667
lidera	leads	0.5888888888888889
estímulos	stimuli	0.8412698412698413
coordinado	coordinated	0.9436363636363637
mudarse	move	0.4642857142857142
buscaron	they searched	0.5352564102564102
ibarra	ibarra	1.0
keysel	keysel	1.0
disponibilidad	availability	0.5246031746031746
modalidad	modality	0.8833333333333333
administre	manage	0.6055555555555555
explicaba	explained	0.8333333333333334
from	desde	0.0
montsame	montsame	1.0
constitucionales	constitutional	0.9482142857142858
césar	cease	0.8266666666666667
complejidad	complexity	0.8672727272727273
galardonado	awarded	0.7229437229437229
tope	stop	0.8333333333333334
vuelve	returns	0.373015873015873
zegers	zegers	1.0
morfológica	morphological	0.9249417249417249
pisos	floors	0.5777777777777778
wood	wood	1.0
ciudadana	citizen	0.5873015873015873
ed	ed	1.0
algorítmica	algorithmic	0.9636363636363636
telegraph	telegraph	1.0
pánico	panic	0.9666666666666667
ingesta	intake	0.6428571428571429
titular	headline	0.3452380952380951
japonés	Japanese	0.9083333333333333
necesaria	necessary	0.9111111111111111
cabos	ends	0.4833333333333334
primitivos	primitive	0.9377777777777778
comunitarios	community	0.850925925925926
prejuicio	prejudice	0.9111111111111111
regalías	royalties	0.7541666666666665
correlación	correlation	0.9636363636363636
epoc	epoc	1.0
olvida	forget	0.4444444444444444
símbolo	symbol	0.8642857142857143
acaloradas	heated	0.5111111111111111
electas	elected	0.8857142857142858
protegida	protected	0.8666666666666666
detectada	detected	0.9305555555555555
biografía	Biography	0.8666666666666666
desempeñó	performance	0.6033670033670034
afectaban	affected	0.7814814814814814
fijar	pin up	0.4555555555555555
incompletos	incomplete	0.9436363636363637
edinsonmusic	edinsonmusic	1.0
dinamitaron	dynamited	0.6262626262626262
tornó	turnstile	0.6444444444444445
colecciones	collections	0.9151515151515153
tsunami	tsunami	1.0
recibida	received	0.825
asombrosas	amazing	0.49523809523809526
califican	qualify	0.671957671957672
honor	honor	1.0
titulado	titled	0.8736111111111112
tiro	threw	0.6333333333333333
contextualizar	contextualize	0.956043956043956
injusticia	injustice	0.9377777777777778
adivine	guess	0.0
critican	criticize	0.8833333333333333
recicla	recycle	0.8666666666666668
exotismo	exoticism	0.9305555555555555
brasileños	Brazilians	0.86
concurren	concur	0.9333333333333333
giménez	giménez	0.8944444444444445
ascendencia	ancestry	0.6265151515151516
hurto	theft	0.6
arequipa	arequipa	1.0
fragancia	fragrance	0.9111111111111111
disposiciones	provisions	0.6384615384615385
heather	heather	1.0
hoyo	hole	0.6666666666666666
negarse	decline	0.5238095238095238
ml	ml	1.0
originalmente	originally	0.8830769230769232
progresiva	progressive	0.9436363636363637
fábula	fable	0.8755555555555556
comunitario	community	0.8632996632996633
maletas	suitcases	0.5873015873015873
growing	growing	1.0
confirman	confirm	0.9555555555555556
anulara	will cancel	0.48917748917748916
médicacientífica	medical-scientific	0.9541666666666667
benefician	they benefit	0.5888888888888889
ocupada	busy	0.4642857142857142
pais	country	0.0
nacimientos	births	0.4191919191919191
andaba	walked	0.4444444444444444
franquicia	franchise	0.8200000000000001
vendía	sold	0.4722222222222221
disney	disney	1.0
tradición	tradition	0.9555555555555556
cafeína	caffeine	0.9083333333333333
hospitalización	hospitalization	0.9733333333333334
disponer	provide	0.6071428571428571
ei	hey	0.0
guajira	guajira	1.0
cerradura	lock	0.4537037037037037
versiones	versions	0.9777777777777777
ocio	leisure	0.4642857142857142
participación	participation	0.9692307692307692
postura	position	0.6904761904761904
escalona	staggered	0.4907407407407407
presentes	present	0.9555555555555556
rector	rector	1.0
considerar	to consider	0.8007575757575758
cerrar	to close	0.4305555555555556
bares	pubs	0.4833333333333334
saltando	jumping	0.42261904761904767
procesa	processes	0.9047619047619048
fiestas	parties	0.5238095238095238
estacionados	parked	0.4722222222222221
akalapeizime	akalapeizime	1.0
obediente	obedient	0.9777777777777777
veterana	veteran	0.975
trepka	trepka	1.0
aluminio	aluminum	0.9
maga	magician	0.8833333333333334
moderada	moderate	0.9
gómez	gómez	0.88
craneología	craniology	0.9054545454545454
combustible	fuel	0.446969696969697
perfume	fragrance	0.47619047619047605
instancias	instances	0.9377777777777778
apuntan	aim	0.4920634920634921
agonizante	dying	0.5222222222222221
glatt	glatt	1.0
beca	scholarship	0.5606060606060607
porcina	swine	0.5619047619047619
decesos	deceased	0.8678571428571429
adaptados	adapted	0.9047619047619048
suárez	Suarez	1.0
gunson	gunson	1.0
designadas	designated	0.92
diarios	daily	0.565079365079365
inspirado	inspired	0.9305555555555555
determinante	determinant	0.9833333333333333
liderazgo	leadership	0.5518518518518518
academia	academy	0.9214285714285715
globo	balloon	0.6761904761904761
suruacá	suruacá	0.9428571428571428
ocupación	occupation	0.914074074074074
fetos	fetuses	0.8533333333333333
transcurre	elapses	0.5761904761904763
fontanero	plumber	0.5026455026455027
inglesa	english	0.7142857142857143
cereales	cereals	0.975
posgrado	postgraduate	0.8736111111111112
costosa	costly	0.8476190476190476
lácteos	dairy products	0.4761904761904763
taller	workshop	0.4305555555555556
convierten	turn	0.3999999999999999
mercal	mercal	1.0
inseguridad	unsafety	0.5492424242424242
acelerar	speed up	0.5
avanzó	advanced	0.75
cuestionada	questioned	0.8424242424242424
patrocinados	sponsored	0.611111111111111
explotación	exploitation	0.9284848484848485
entenderse	be understood	0.6316239316239316
juventud	youth	0.5499999999999999
delincuente	offender	0.5492424242424242
stewart	stewart	1.0
acompañó	accompanied	0.8696969696969696
observador	observer	0.915
quitamos	we remove	0.4907407407407407
divino	divine	0.9333333333333333
financieras	financial	0.9232323232323232
independencia	independence	0.9525641025641025
desempleados	unemployed	0.6182539682539682
kings	kings	1.0
funcionará	it will work	0.5166666666666667
virológicas	virological	0.9636363636363636
sube	goes up	0.4642857142857142
esporas	spores	0.8492063492063492
bromearía	I would joke	0.39814814814814814
reguladora	regulatory	0.92
añaden	add	0.6666666666666666
reafirmar	reaffirm	0.9305555555555555
hallazgos	findings	0.4907407407407407
afectuoso	affectionate	0.7777777777777778
honestidad	honesty	0.8914285714285715
amplio	large	0.4555555555555555
escaso	scarce	0.6666666666666666
catarina	catarina	1.0
modificado	modified	0.915
insistían	they insisted	0.5427350427350427
frederick	frederick	1.0
vayan	go	0.0
exhorta	exhorts	0.9428571428571428
ericsson	ericsson	1.0
excusa	excuse	0.9333333333333333
gislaine	gislaine	1.0
don	Don	1.0
ricardo	Richard	0.9333333333333333
greenfield	greenfield	1.0
atribuía	attributed	0.8266666666666667
ofende	offends	0.8793650793650793
descuidado	neglected	0.5444444444444444
emplear	use	0.4920634920634921
gozan	they enjoy	0.43333333333333335
zivoder	zivoder	1.0
estable	stable	0.9523809523809524
identificada	identified	0.9299999999999999
recordarlos	remember them	0.5011655011655012
conociera	know	0.40740740740740744
desaparecieron	they disappeared	0.6464285714285715
exacerbado	exacerbated	0.9436363636363637
prever	foresee	0.6428571428571429
amber	amber	1.0
coacción	coercion	0.8666666666666667
cristóbal	Cristobal	1.0
proveer	provide	0.8857142857142858
biológicos	biological	0.92
desfasadas	outdated	0.5583333333333333
repetirse	repeat	0.8777777777777778
conviertan	turn	0.3999999999999999
kwokyung	kwokyung	1.0
prosperidad	prosperity	0.9054545454545454
piura	piura	1.0
reinado	reign	0.8533333333333333
carto	carto	1.0
indemnizaciones	indemnities	0.9151515151515152
entregarle	hand over	0.5444444444444444
concretas	concrete	0.9305555555555555
oprime	press	0.5777777777777778
ves	you see	0.4920634920634921
tildan	tick	0.611111111111111
recuerdan	remember	0.6481481481481481
morfología	morphology	0.86
manejamos	we drive	0.412037037037037
trillizos	triplets	0.8087962962962962
especializados	specialized	0.777056277056277
brasil	Brazil	0.9222222222222223
arriesgarte	take a chance	0.5571095571095571
corruptora	corrupting	0.88
fundadora	foundress	0.7333333333333334
christine	christine	1.0
aprovechó	took advantage	0.4933862433862435
bandera	flag	0.4642857142857142
anticipó	advance	0.6011904761904762
bióloga	biologist	0.9047619047619048
emergerían	would emerge	0.5166666666666667
escolares	schoolchildren	0.6984126984126983
aumentarse	increase	0.6722222222222222
fragrances	fragrances	1.0
acumulando	accumulating	0.8577777777777779
venezolana	Venezuelan	0.92
transitaban	transited	0.882828282828283
compran	they buy	0.0
estímulo	stimulus	0.8333333333333334
perjurio	perjury	0.9214285714285715
explicaron	they explained	0.6857142857142856
sonda	probe	0.46666666666666656
actores	actors	0.9714285714285714
cancelar	cancel	0.95
diego	Diego	1.0
rivera	riverbank	0.9333333333333333
rtpcr	rtpcr	1.0
aun	yet	0.0
actor	actor	1.0
circulación	circulation	0.9636363636363636
escape	escape	1.0
fundada	founded	0.8285714285714287
kaneko	kaneko	1.0
espiar	to spy	0.5555555555555555
pinchazos	punctures	0.6296296296296297
vero	I see	0.0
atravesó	went through	0.5277777777777778
paula	paula	1.0
abiertas	open	0.45833333333333326
destructiva	destructive	0.9636363636363636
oscar	Oscar	1.0
lindo	cute	0.0
mark	mark	1.0
mhc	mhc	1.0
ingenieros	engineers	0.8546296296296297
letras	letters	0.8944444444444445
dejamos	we leave	0.5119047619047619
barcelo	barcelo	1.0
recurrirá	resort to	0.5555555555555555
secesión	secession	0.9777777777777777
vendió	sold	0.4722222222222221
formules	formulas	0.95
abe	Abe	1.0
knocked	knocked	1.0
hélène	helene	1.0
amper	amper	1.0
comportamientos	behaviors	0.49629629629629624
observadas	observed	0.915
loreto	loreto	1.0
catire84	catire84	1.0
usas	you use	0.5952380952380952
telecomunicaciones	telecommunications	0.9555555555555556
brazo	arm	0.5111111111111111
anthropological	anthropological	1.0
preferencial	preference	0.9299999999999999
combinaciones	combinations	0.9525641025641025
blight	blight	1.0
gritan	they scream	0.4191919191919191
corrupción	corruption	0.96
desafiar	to challenge	0.4027777777777777
congeladas	frozen	0.48888888888888893
teléfonos	phones	0.6203703703703703
manejaba	was driving	0.4053030303030303
inferiores	lower	0.5333333333333333
promulgado	issued	0.5111111111111111
torcuato	torcuato	1.0
jefferson	jefferson	1.0
conmemorativo	memorial	0.6616300366300366
contaminada	contaminated	0.9484848484848484
federico	Frederick	0.8101190476190476
condenados	condemned	0.8955555555555555
pantanoso	marshy	0.4259259259259258
minimización	minimization	0.9666666666666666
atraso	backwardness	0.4722222222222221
antiesclavitud	anti-slavery	0.834126984126984
preguntar	ask	0.0
pronunciado	pronounced	0.9054545454545454
defectos	defects	0.975
dependen	depend	0.95
contactó	Contact	0.975
entera	whole	0.4555555555555555
regular	regular	1.0
bacterias	bacteria	0.9777777777777777
antoine	antoine	1.0
us072	us072	1.0
recurrirán	will resort	0.4606060606060607
cabe	fits	0.0
letales	lethal	0.8944444444444445
ciego	blind	0.46666666666666656
facilidad	ease	0.4537037037037037
dípticos	diptychs	0.9
basó	based	0.8483333333333334
tangible	tangible	1.0
valiosos	valuable	0.5833333333333334
godos	goths	0.7866666666666667
nacieron	were born	0.6481481481481481
alcances	scopes	0.625
denuncia	complaint	0.45833333333333326
observó	I observe	0.8412698412698413
disponible	available	0.5314814814814816
tfl	tfl	1.0
estrictamente	strictly	0.7371794871794872
robinson	robinson	1.0
parís	Paris	1.0
recomendamos	we recommend	0.6851851851851851
arrendar	to lease	0.5
conllevado	entailed	0.6416666666666667
canceló	canceled	0.9214285714285715
awards	awards	1.0
aprovechado	harnessed	0.6026936026936026
históricas	historical	0.96
multisectorial	multisectoral	0.9857142857142858
materna	maternal	0.975
psicológicos	psychological	0.8512820512820514
us315	us315	1.0
fallo	failure	0.6761904761904761
comités	committees	0.93
grabaron	recorded	0.4722222222222221
crónica	chronicle	0.8571428571428572
uruguaya	Uruguayan	0.9777777777777777
ingenuos	naive	0.5472222222222222
enseñarle	teach him	0.4814814814814814
contradictorio	contradictory	0.956043956043956
impiden	prevent	0.6190476190476191
ganamos	we won	0.4365079365079365
comenzará	begin to	0.4907407407407407
planeas	you plan	0.42261904761904767
circulado	circulated	0.9377777777777778
janeiro	janeiro	1.0
cibernética	cybernetics	0.890909090909091
neolítico	neolithic	0.9555555555555556
transmitimos	we transmit	0.797979797979798
ayudaría	would help	0.4833333333333334
facto	de facto	0.875
mágico	magical	0.9095238095238095
ana	Ana	1.0
piden	they ask	0.44166666666666665
andar	walk	0.4833333333333334
concentraciones	concentrations	0.959047619047619
llamarnos	call us	0.5886243386243386
adicciones	addictions	0.8933333333333333
atar	tie	0.5277777777777778
suplicado	begged	0.4259259259259258
representante	representative	0.956043956043956
llegara	reach	0.5619047619047619
analizados	analyzed	0.87
egipcias	egyptian	0.6833333333333332
crédito	credit	0.9714285714285714
apurense	hurry up	0.5
recluirse	withdraw	0.412037037037037
evitan	avoid	0.5777777777777778
leggett	leggett	1.0
innecesario	unnecessary	0.8181818181818182
desenterrados	unearthed	0.6538461538461539
population	population	1.0
firmado	signed	0.5396825396825397
renta	rent	0.96
formalizar	formalize	0.9377777777777778
quirúrgicas	surgical	0.7095959595959597
abrieron	they opened	0.5492424242424242
natalidad	birth	0.4370370370370371
ofrecido	offered	0.7704761904761905
fascinantes	fascinating	0.905050505050505
moral	moral	1.0
sangrienta	bloody	0.0
detecten	detect	0.95
san	saint	0.8666666666666667
forest	forest	1.0
sillas	chairs	0.5555555555555555
haz	make	0.5277777777777778
atribuida	attributed	0.8607407407407408
colfer	colfer	1.0
duque	duke	0.8266666666666667
huancayo	huancayo	1.0
ulán	Ulan	1.0
cesárea	Caesarean section	0.6610644257703081
soportar	put up with	0.4772727272727273
mudó	Mute	0.6666666666666666
bala	bullet	0.611111111111111
presentaciones	presentations	0.956043956043956
wuhan	wuhan	1.0
gabinete	cabinet	0.8690476190476191
exclusivamente	exclusively	0.8922077922077922
times	times	1.0
objeción	objection	0.9777777777777777
interrogas	you question	0.40555555555555567
bajando	going down	0.5761904761904763
invertirse	invert	0.92
percibía	perceived	0.836111111111111
derribado	shot down	0.4814814814814814
aumenten	increase	0.4722222222222221
carolina	Carolina	1.0
guatemala	Guatemala	1.0
inicial	initial	0.9333333333333333
descubrimiento	discovery	0.6428571428571428
exámenes	exams	0.925
neurológico	neurological	0.9484848484848484
generadora	generator	0.9377777777777778
halladas	found	0.44166666666666665
juan	Juan	1.0
previas	previous	0.9214285714285715
producida	produced	0.9305555555555555
demostramos	we demonstrate	0.7245670995670995
devastadores	devastating	0.843939393939394
proporcionales	proportional	0.9404761904761905
proposición	proposition	0.9636363636363636
benignidad	benignity	0.8955555555555555
recomendada	recommended	0.9272727272727274
benjerry	benjerry	1.0
indeminzación	indeterminacy	0.8769230769230769
biólogo	biologist	0.9047619047619048
emboscada	ambush	0.611111111111111
subastador	auctioneer	0.6
otoño	fall	0.0
minas	mines	0.9066666666666667
defender	defend	0.95
recibirá	will receive	0.5472222222222222
jesuita	Jesuit	0.9714285714285714
iván	Ivan	1.0
inadecuado	inadequate	0.88
chile	Chile	1.0
persia	Persia	1.0
masificación	overcrowding	0.4722222222222221
arriendo	rent	0.7083333333333334
shared	shared	1.0
exigencia	requirement	0.6026936026936026
velocidades	speeds	0.5050505050505051
bebé	baby	0.6666666666666666
fiel	faithful	0.5833333333333334
transplacentaria	transplacental	0.9482142857142858
indispensables	indispensable	0.9857142857142858
emperador	emperor	0.9555555555555556
luchsinger	luchsinger	1.0
subóptima	suboptimal	0.98
sentirá	will feel	0.4179894179894179
algoritmo	algorithm	0.9555555555555556
surgimos	we emerged	0.4472222222222222
david	David	1.0
discapacidades	disabilities	0.6944444444444445
anclado	anchored	0.7991666666666667
florales	floral	0.95
angustiado	distressed	0.5333333333333333
replegar	retract	0.6011904761904762
natiroman	natiroman	1.0
recaudar	collect	0.3452380952380951
doi	doi	1.0
columbia	Columbia	1.0
centra	centers	0.9095238095238095
warwick	warwick	1.0
seria	would be	0.0
banda	band	0.96
desfile	parade	0.4365079365079365
desarrolladas	developed	0.58005698005698
doblegarla	bend it	0.465079365079365
silicon	silicone	0.975
instagram	instagram	1.0
diferenciarlos	differentiate them	0.8
tilda	tilda	1.0
unívoca	unambiguous	0.6562770562770562
comedia	comedy	0.9095238095238095
defendía	defended	0.9
calificado	qualified	0.7555555555555555
culta	cultured	0.86
reutilizase	reuse	0.6242424242424242
refinados	refined	0.9047619047619048
regente	regent	0.9714285714285714
shalchi	shalchi	1.0
descubriendo	discovering	0.6922799422799423
family	Familia	0.9095238095238095
egipto	Egypt	0.8577777777777779
heredera	heiress	0.6904761904761904
traducir	translate	0.5694444444444444
parlamento	parliament	0.96
saxon	saxon	1.0
entablar	enter into	0.6333333333333333
estantes	shelves	0.6071428571428571
mccray	mccray	1.0
ampliaron	expanded	0.32407407407407407
informan	report	0.5277777777777778
gimnasios	gyms	0.6944444444444443
baljmaa	baljmaa	1.0
barreras	barriers	0.95
chamán	shaman	0.888888888888889
neurológicos	neurological	0.9333333333333333
rosman	rosman	1.0
jama	never	0.0
publicitados	advertised	0.4111111111111112
disociaron	dissociated	0.8451515151515152
centrándonos	focusing	0.4722222222222221
accionar	actuate	0.6011904761904762
repitieron	they repeated	0.4948717948717949
investigaran	will investigate	0.6597222222222222
nicolás	Nicholas	0.9708333333333333
system	system	1.0
circular	circular	1.0
heredados	inherited	0.6296296296296297
videojuegos	video game	0.8387012987012987
equivale	equals	0.8736111111111112
middlesex	middlesex	1.0
auctions	auctions	1.0
us063	us063	1.0
aplican	apply	0.6761904761904761
connacionales	compatriots	0.668997668997669
demuestran	show	0.0
personalizado	personalized	0.9525641025641025
epidemiológico	epidemiological	0.959047619047619
torturados	tortured	0.915
resentida	resentful	0.8666666666666666
voluntades	wills	0.43333333333333335
tardíamente	belatedly	0.436026936026936
abuso	abuse	0.92
productora	producer	0.915
gustos	pleasures	0.5185185185185185
consideró	I consider	0.812962962962963
embarazo	pregnancy	0.45833333333333326
guían	guide	0.8133333333333334
regresaba	returned	0.6481481481481481
identificaron	they identified	0.6329059829059829
edades	ages	0.6388888888888888
navegante	navigator	0.8444444444444443
francia	France	0.9095238095238095
griega	greek	0.76
agron	agron	1.0
permitirnos	allow us	0.4053030303030303
satisfecha	satisfied	0.8955555555555555
observado	observed	0.9305555555555555
oficio	job	0.5
quisieras	would you like	0.3941798941798942
desgracia	misfortune	0.4740740740740741
hundieran	sink	0.40740740740740744
anticiparnos	anticipate	0.8933333333333334
prácticas	practices	0.9555555555555556
turísticos	tourist	0.8371428571428572
cotidianas	everyday	0.4833333333333334
us100000	us100000	1.0
